hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,144,2015,September,37,6,4,10,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,83.15,0,1,Check-Out,9/20/2015
Resort Hotel,1,336,2015,September,37,7,1,2,50,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Group,0,0,0,Canceled,1/18/2015
Resort Hotel,0,90,2015,September,37,7,1,3,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,175,NULL,0,Transient,77.6,0,0,Check-Out,9/11/2015
Resort Hotel,0,35,2015,September,37,7,1,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,144.9,0,2,Check-Out,9/11/2015
Resort Hotel,0,4,2015,September,37,7,1,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,C,1,No Deposit,250,NULL,0,Transient,161,0,0,Check-Out,9/12/2015
Resort Hotel,1,55,2015,September,37,7,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,131,0,1,Canceled,7/21/2015
Resort Hotel,0,0,2015,September,37,7,1,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,3,No Deposit,NULL,NULL,0,Transient,131,0,0,Check-Out,9/12/2015
Resort Hotel,0,2,2015,September,37,7,1,4,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,NULL,0,Transient,188,0,2,Check-Out,9/12/2015
Resort Hotel,0,112,2015,September,37,7,1,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147,NULL,0,Transient,64.29,0,0,Check-Out,9/13/2015
Resort Hotel,1,105,2015,September,37,7,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,98,0,0,Canceled,9/5/2015
Resort Hotel,1,109,2015,September,37,7,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,123,0,0,Canceled,6/5/2015
Resort Hotel,1,40,2015,September,37,7,2,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,117.29,0,2,Canceled,8/4/2015
Resort Hotel,1,75,2015,September,37,7,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,98,0,2,Canceled,8/27/2015
Resort Hotel,0,30,2015,September,37,7,13,33,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,I,17,No Deposit,240,NULL,0,Transient,0,0,1,Check-Out,10/23/2015
Resort Hotel,1,144,2015,September,37,7,3,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,75.96,0,0,No-Show,9/7/2015
Resort Hotel,0,248,2015,September,37,7,3,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Transient,83.5,0,1,Check-Out,9/7/2015
Resort Hotel,0,0,2015,September,37,8,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,C,1,No Deposit,NULL,NULL,0,Transient,131,0,0,Check-Out,9/10/2015
Resort Hotel,1,302,2015,September,37,8,0,3,2,0,0,BB,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,84.47,0,0,Canceled,1/22/2015
Resort Hotel,1,302,2015,September,37,8,0,3,2,0,0,BB,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,84.47,0,0,Canceled,1/22/2015
Resort Hotel,1,302,2015,September,37,8,0,3,2,0,0,BB,PRT,Direct,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,84.47,0,0,Canceled,1/22/2015
Resort Hotel,1,61,2015,September,37,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,156,0,0,Canceled,7/27/2015
Resort Hotel,1,12,2015,September,37,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,98,0,1,Canceled,8/28/2015
Resort Hotel,1,47,2015,September,37,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,117.9,0,2,Canceled,8/10/2015
Resort Hotel,0,11,2015,September,37,8,0,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,98,0,1,Check-Out,9/12/2015
Resort Hotel,0,117,2015,September,37,8,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,C,0,No Deposit,156,NULL,0,Contract,101.53,0,0,Check-Out,9/15/2015
Resort Hotel,0,160,2015,September,37,8,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,C,0,No Deposit,40,NULL,0,Contract,97.54,0,0,Check-Out,9/15/2015
Resort Hotel,0,175,2015,September,37,8,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143,NULL,0,Transient,91.5,0,0,Check-Out,9/15/2015
Resort Hotel,0,71,2015,September,37,8,2,6,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,113,0,0,Check-Out,9/16/2015
Resort Hotel,1,344,2015,September,37,8,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,NULL,0,Transient,58.95,0,0,Canceled,1/1/2015
Resort Hotel,0,12,2015,September,37,8,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,G,0,No Deposit,250,NULL,0,Transient,133,1,0,Check-Out,9/15/2015
Resort Hotel,0,382,2015,September,37,8,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,NULL,0,Contract,76.5,0,0,Check-Out,9/22/2015
Resort Hotel,1,0,2015,September,37,9,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,F,0,No Deposit,NULL,NULL,0,Transient,146,0,2,Canceled,9/9/2015
Resort Hotel,0,0,2015,September,37,9,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,146,1,0,Check-Out,9/10/2015
Resort Hotel,0,28,2015,September,37,9,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,154,0,Transient,80,0,0,Check-Out,9/10/2015
Resort Hotel,0,58,2015,September,37,9,0,1,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,251,NULL,0,Transient,68.5,0,0,Check-Out,9/10/2015
Resort Hotel,1,0,2015,September,37,9,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,146,0,2,Canceled,9/9/2015
Resort Hotel,1,20,2015,September,37,9,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,142,NULL,0,Contract,124.8,0,0,Canceled,8/22/2015
Resort Hotel,0,48,2015,September,37,9,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,131,0,2,Check-Out,9/11/2015
Resort Hotel,0,2,2015,September,37,9,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,146,1,0,Check-Out,9/12/2015
Resort Hotel,0,0,2015,September,37,9,0,1,1,0,0,BB,PRT,Corporate,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,134,0,0,Check-Out,9/10/2015
Resort Hotel,0,137,2015,September,37,9,0,3,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,86.69,1,2,Check-Out,9/12/2015
Resort Hotel,1,1,2015,September,37,9,1,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,124.4,0,0,Canceled,9/9/2015
Resort Hotel,0,130,2015,September,37,9,2,4,1,0,0,BB,LVA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,65.7,0,2,Check-Out,9/15/2015
Resort Hotel,0,130,2015,September,37,9,2,4,1,0,0,BB,LVA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,77.7,1,2,Check-Out,9/15/2015
Resort Hotel,0,118,2015,September,37,9,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115,NULL,0,Contract,59,0,1,Check-Out,9/16/2015
Resort Hotel,0,146,2015,September,37,9,2,5,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,275,NULL,0,Transient,76.5,0,0,Check-Out,9/16/2015
Resort Hotel,1,159,2015,September,37,9,2,7,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient-Party,82,0,2,Canceled,4/29/2015
Resort Hotel,1,78,2015,September,37,9,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,92.67,0,1,Canceled,7/23/2015
Resort Hotel,1,159,2015,September,37,9,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,82,0,1,Canceled,4/29/2015
Resort Hotel,0,49,2015,September,37,9,1,4,1,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,115.4,0,2,Check-Out,9/14/2015
Resort Hotel,0,1,2015,September,37,9,1,4,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,158.4,0,0,Check-Out,9/14/2015
Resort Hotel,0,31,2015,September,37,10,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,108,0,1,Check-Out,9/13/2015
Resort Hotel,1,114,2015,September,37,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,87.05,0,1,Canceled,5/22/2015
Resort Hotel,0,170,2015,September,37,10,1,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,26,NULL,0,Contract,70.98,0,0,Check-Out,9/14/2015
Resort Hotel,1,27,2015,September,37,10,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,119.7,0,1,Canceled,8/14/2015
Resort Hotel,0,166,2015,September,37,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,73.8,0,2,Check-Out,9/14/2015
Resort Hotel,1,114,2015,September,37,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,87.05,0,1,Canceled,5/22/2015
Resort Hotel,1,114,2015,September,37,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,87.05,0,0,Canceled,5/21/2015
Resort Hotel,0,108,2015,September,37,10,2,3,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,82.44,0,1,Check-Out,9/15/2015
Resort Hotel,0,82,2015,September,37,10,2,3,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,153,0,1,Check-Out,9/15/2015
Resort Hotel,0,113,2015,September,37,10,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147,NULL,0,Transient,57.54,0,0,Check-Out,9/17/2015
Resort Hotel,1,94,2015,September,37,10,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,120.43,0,0,Canceled,6/11/2015
Resort Hotel,0,0,2015,September,37,10,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,131,1,2,Check-Out,9/11/2015
Resort Hotel,0,3,2015,September,37,10,0,1,1,0,0,BB,PRT,Complementary,Direct,0,0,0,C,H,0,No Deposit,NULL,NULL,0,Transient,0,0,0,Check-Out,9/11/2015
Resort Hotel,0,12,2015,September,37,10,0,2,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241,NULL,0,Transient,75.46,0,1,Check-Out,9/12/2015
Resort Hotel,1,132,2015,September,37,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Group,82,0,2,Canceled,5/11/2015
Resort Hotel,0,12,2015,September,37,10,0,2,2,0,1,BB,PRI,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,75.46,0,2,Check-Out,9/12/2015
Resort Hotel,1,56,2015,September,37,10,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,208,0,2,Canceled,8/12/2015
Resort Hotel,0,140,2015,September,37,10,2,5,2,1,0,HB,SRB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,177,NULL,0,Transient,106.25,0,1,Check-Out,9/17/2015
Resort Hotel,1,147,2015,September,37,10,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142,NULL,0,Contract,70.48,0,0,Canceled,8/25/2015
Resort Hotel,0,140,2015,September,37,10,2,5,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,NULL,0,Transient,85,0,0,Check-Out,9/17/2015
Resort Hotel,0,97,2015,September,37,10,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Transient,83.5,0,0,Check-Out,9/17/2015
Resort Hotel,0,160,2015,September,37,10,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,NULL,0,Contract,48.88,0,0,Check-Out,9/17/2015
Resort Hotel,0,91,2015,September,37,10,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Transient,73.5,0,1,Check-Out,9/17/2015
Resort Hotel,0,111,2015,September,37,10,2,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,101.5,0,0,Check-Out,9/19/2015
Resort Hotel,1,80,2015,September,37,10,1,3,1,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,133,0,1,Canceled,7/15/2015
Resort Hotel,1,114,2015,September,37,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,87.05,0,1,Canceled,5/22/2015
Resort Hotel,0,90,2015,September,37,10,2,8,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,118.2,1,1,Check-Out,9/20/2015
Resort Hotel,0,338,2015,September,37,10,2,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,NULL,0,Contract,66.15,0,1,Check-Out,9/20/2015
Resort Hotel,0,167,2015,September,37,10,4,10,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,NULL,0,Contract,50.15,0,2,Check-Out,9/24/2015
Resort Hotel,0,2,2015,September,37,11,0,1,1,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,112.42,0,1,Check-Out,9/12/2015
Resort Hotel,0,0,2015,September,37,11,0,1,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,C,0,No Deposit,NULL,NULL,0,Transient,131,1,0,Check-Out,9/12/2015
Resort Hotel,0,73,2015,September,37,11,0,1,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,251,NULL,0,Transient,68.5,0,0,Check-Out,9/12/2015
Resort Hotel,0,0,2015,September,37,11,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,142,NULL,0,Transient,104.8,0,0,Check-Out,9/12/2015
Resort Hotel,0,63,2015,September,37,11,0,1,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,117.9,0,3,Check-Out,9/12/2015
Resort Hotel,0,3,2015,September,37,11,0,1,1,0,0,BB,GBR,Corporate,Direct,0,0,0,A,D,0,No Deposit,NULL,59,0,Transient,134,0,0,Check-Out,9/12/2015
Resort Hotel,0,8,2015,September,37,11,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,113,0,0,Check-Out,9/13/2015
Resort Hotel,0,1,2015,September,37,11,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,138.5,0,0,Check-Out,9/13/2015
Resort Hotel,0,70,2015,September,37,11,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,146,1,0,Check-Out,9/13/2015
Resort Hotel,0,4,2015,September,37,11,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,133,1,0,Check-Out,9/13/2015
Resort Hotel,0,157,2015,September,37,11,1,2,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,F,0,No Deposit,240,NULL,0,Transient,153,0,1,Check-Out,9/14/2015
Resort Hotel,0,1,2015,September,37,11,1,2,2,2,0,BB,BRA,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Group,131,1,0,Check-Out,9/14/2015
Resort Hotel,0,1,2015,September,37,11,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240,NULL,0,Transient,135,1,1,Check-Out,9/14/2015
Resort Hotel,0,8,2015,September,37,11,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,111.2,0,2,Check-Out,9/16/2015
Resort Hotel,0,102,2015,September,37,11,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,57.5,0,0,Check-Out,9/18/2015
Resort Hotel,1,310,2015,September,37,11,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,NULL,0,Contract,58.95,0,0,Canceled,7/21/2015
Resort Hotel,0,11,2015,September,37,11,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,77.11,0,0,Check-Out,9/18/2015
Resort Hotel,1,148,2015,September,37,11,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,97.99,0,0,Canceled,6/25/2015
Resort Hotel,0,165,2015,September,37,11,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,51.75,0,0,Check-Out,9/21/2015
Resort Hotel,1,101,2015,September,37,12,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,89,0,1,Canceled,6/23/2015
Resort Hotel,1,101,2015,September,37,12,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,153,0,1,Canceled,6/23/2015
Resort Hotel,0,9,2015,September,37,12,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,141.5,1,2,Check-Out,9/16/2015
Resort Hotel,1,172,2015,September,37,12,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,15,NULL,0,Transient-Party,36,0,0,Canceled,8/6/2015
Resort Hotel,1,171,2015,September,37,12,2,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,NULL,0,Transient,59.13,0,1,Canceled,5/9/2015
Resort Hotel,0,143,2015,September,37,12,2,4,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,66.6,0,1,Check-Out,9/18/2015
Resort Hotel,1,145,2015,September,37,12,2,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,NULL,0,Transient,129,0,2,Canceled,9/8/2015
Resort Hotel,1,121,2015,September,37,12,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,82,0,2,Canceled,8/26/2015
Resort Hotel,0,0,2015,September,37,12,2,5,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,275,NULL,0,Transient,58.05,0,0,Check-Out,9/19/2015
Resort Hotel,0,96,2015,September,37,12,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,95.86,0,0,Check-Out,9/19/2015
Resort Hotel,0,136,2015,September,37,12,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,68.45,0,1,Check-Out,9/19/2015
Resort Hotel,1,340,2015,September,37,12,2,5,26,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,NULL,0,Group,0,0,0,Canceled,1/2/2015
Resort Hotel,0,2,2015,September,37,12,2,5,2,0,0,BB,IRL,Direct,Direct,0,0,0,E,F,0,No Deposit,250,NULL,0,Transient,131.14,0,0,Check-Out,9/19/2015
Resort Hotel,0,170,2015,September,37,12,6,12,2,0,0,HB,SWE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,69,NULL,0,Contract,72.25,0,0,Check-Out,9/30/2015
Resort Hotel,0,149,2015,September,37,12,2,5,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,275,NULL,0,Transient,53.1,0,0,Check-Out,9/19/2015
Resort Hotel,0,0,2015,September,38,13,1,0,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,E,0,No Deposit,NULL,NULL,0,Transient,123,0,0,Check-Out,9/14/2015
Resort Hotel,1,127,2015,September,38,13,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,110.7,0,0,Canceled,5/20/2015
Resort Hotel,1,149,2015,September,38,13,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,73.8,0,1,Canceled,5/9/2015
Resort Hotel,0,19,2015,September,38,13,2,2,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,242,NULL,0,Transient,127.75,0,1,Check-Out,9/17/2015
Resort Hotel,1,12,2015,September,38,13,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,110.75,0,0,Canceled,9/9/2015
Resort Hotel,1,178,2015,September,38,13,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,91,0,1,Canceled,8/10/2015
Resort Hotel,0,12,2015,September,38,13,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,122.75,1,1,Check-Out,9/17/2015
Resort Hotel,1,178,2015,September,38,13,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,91,0,1,Canceled,8/10/2015
Resort Hotel,0,26,2015,September,38,13,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,F,0,No Deposit,NULL,NULL,0,Transient,132.6,1,2,Check-Out,9/18/2015
Resort Hotel,0,2,2015,September,38,13,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250,NULL,0,Transient,124,1,0,Check-Out,9/18/2015
Resort Hotel,1,10,2015,September,38,13,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,138.6,0,0,Canceled,9/4/2015
Resort Hotel,1,120,2015,September,38,13,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,107,0,2,Canceled,7/31/2015
Resort Hotel,1,123,2015,September,38,13,2,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,70.2,0,1,Canceled,5/16/2015
Resort Hotel,0,137,2015,September,38,13,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,66.15,0,1,Check-Out,9/20/2015
Resort Hotel,0,104,2015,September,38,13,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,NULL,0,Transient,93.21,0,0,Check-Out,9/20/2015
Resort Hotel,0,172,2015,September,38,13,3,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,NULL,0,Contract,53.1,0,1,Check-Out,9/21/2015
Resort Hotel,0,305,2015,September,38,13,4,7,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,NULL,0,Group,53.1,0,2,Check-Out,9/24/2015
Resort Hotel,0,83,2015,September,38,13,4,8,2,0,1,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,105,0,1,Check-Out,9/25/2015
Resort Hotel,0,173,2015,September,38,13,4,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,66.15,0,0,Check-Out,9/25/2015
Resort Hotel,1,94,2015,September,38,13,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Transient,79.5,0,0,Canceled,6/19/2015
Resort Hotel,0,118,2015,September,38,13,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Contract,73.5,0,0,Check-Out,9/27/2015
Resort Hotel,0,156,2015,September,38,14,1,1,1,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,G,0,No Deposit,240,NULL,0,Transient,58.5,1,0,Check-Out,9/16/2015
Resort Hotel,0,21,2015,September,38,14,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,132,1,2,Check-Out,9/17/2015
Resort Hotel,1,17,2015,September,38,14,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,120,0,2,Canceled,9/3/2015
